SourceFile,FileName,GPSLatitude,GPSLongitude,GPSLatitudeRef,GPSLongitudeRef,DateTimeOriginal
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8423.HEIC,IMG_8423.HEIC,"64 deg 8' 50.97"" N","21 deg 55' 56.33"" W",North,West,2026:04:24 14:04:54
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8424.HEIC,IMG_8424.HEIC,"64 deg 8' 50.80"" N","21 deg 55' 55.46"" W",North,West,2026:04:24 14:05:16
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8425.HEIC,IMG_8425.HEIC,"64 deg 8' 50.80"" N","21 deg 55' 55.46"" W",North,West,2026:04:24 14:05:30
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8426.HEIC,IMG_8426.HEIC,"64 deg 8' 50.80"" N","21 deg 55' 55.45"" W",North,West,2026:04:24 14:05:58
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8427.HEIC,IMG_8427.HEIC,"64 deg 8' 50.80"" N","21 deg 55' 55.45"" W",North,West,2026:04:24 14:06:02
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8428.HEIC,IMG_8428.HEIC,"64 deg 8' 50.47"" N","21 deg 55' 54.95"" W",North,West,2026:04:24 14:06:35
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8429.HEIC,IMG_8429.HEIC,"64 deg 8' 50.80"" N","21 deg 55' 55.45"" W",North,West,2026:04:24 14:07:33
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8430.HEIC,IMG_8430.HEIC,"64 deg 8' 49.24"" N","21 deg 55' 54.33"" W",North,West,2026:04:24 14:07:59
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8431.HEIC,IMG_8431.HEIC,"64 deg 8' 50.67"" N","21 deg 55' 55.31"" W",North,West,2026:04:24 14:09:18
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8432.HEIC,IMG_8432.HEIC,"64 deg 8' 50.86"" N","21 deg 55' 55.48"" W",North,West,2026:04:24 14:10:26
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8433.HEIC,IMG_8433.HEIC,"64 deg 8' 50.86"" N","21 deg 55' 55.48"" W",North,West,2026:04:24 14:10:46
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8434.HEIC,IMG_8434.HEIC,"64 deg 8' 50.86"" N","21 deg 55' 55.48"" W",North,West,2026:04:24 14:11:17
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8435.HEIC,IMG_8435.HEIC,"64 deg 8' 50.17"" N","21 deg 55' 56.77"" W",North,West,2026:04:24 14:11:41
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8436.HEIC,IMG_8436.HEIC,"64 deg 8' 50.17"" N","21 deg 55' 56.77"" W",North,West,2026:04:24 14:12:00
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8437.HEIC,IMG_8437.HEIC,"64 deg 8' 50.91"" N","21 deg 55' 55.11"" W",North,West,2026:04:24 14:12:48
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8438.HEIC,IMG_8438.HEIC,"64 deg 8' 49.10"" N","21 deg 55' 53.33"" W",North,West,2026:04:24 14:14:08
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8439.HEIC,IMG_8439.HEIC,"64 deg 8' 49.10"" N","21 deg 55' 53.33"" W",North,West,2026:04:24 14:14:12
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8440.HEIC,IMG_8440.HEIC,"64 deg 8' 49.05"" N","21 deg 55' 53.25"" W",North,West,2026:04:24 14:14:14
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8441.HEIC,IMG_8441.HEIC,"64 deg 8' 49.16"" N","21 deg 55' 53.70"" W",North,West,2026:04:24 14:14:27
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8442.HEIC,IMG_8442.HEIC,"64 deg 8' 49.38"" N","21 deg 55' 54.19"" W",North,West,2026:04:24 14:14:40
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8443.HEIC,IMG_8443.HEIC,"64 deg 8' 49.43"" N","21 deg 55' 54.65"" W",North,West,2026:04:24 14:15:54
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8444.HEIC,IMG_8444.HEIC,"64 deg 8' 49.38"" N","21 deg 55' 54.67"" W",North,West,2026:04:24 14:16:51
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8445.HEIC,IMG_8445.HEIC,"64 deg 8' 49.38"" N","21 deg 55' 54.64"" W",North,West,2026:04:24 14:16:54
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8446.HEIC,IMG_8446.HEIC,"64 deg 8' 49.38"" N","21 deg 55' 54.64"" W",North,West,2026:04:24 14:16:56
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8447.HEIC,IMG_8447.HEIC,"64 deg 8' 49.40"" N","21 deg 55' 54.51"" W",North,West,2026:04:24 14:17:14
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8448.HEIC,IMG_8448.HEIC,"64 deg 8' 49.51"" N","21 deg 55' 54.68"" W",North,West,2026:04:24 14:17:25
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8449.HEIC,IMG_8449.HEIC,"64 deg 8' 49.32"" N","21 deg 55' 54.82"" W",North,West,2026:04:24 14:18:14
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8450.HEIC,IMG_8450.HEIC,"64 deg 8' 49.32"" N","21 deg 55' 54.70"" W",North,West,2026:04:24 14:18:16
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8451.HEIC,IMG_8451.HEIC,"64 deg 8' 50.50"" N","21 deg 55' 55.27"" W",North,West,2026:04:24 14:19:12
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8452.HEIC,IMG_8452.HEIC,"64 deg 8' 50.50"" N","21 deg 55' 55.30"" W",North,West,2026:04:24 14:19:21
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8453.HEIC,IMG_8453.HEIC,"64 deg 8' 50.89"" N","21 deg 55' 55.12"" W",North,West,2026:04:24 14:21:17
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8454.HEIC,IMG_8454.HEIC,"64 deg 8' 50.61"" N","21 deg 55' 55.99"" W",North,West,2026:04:24 14:21:27
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8455.HEIC,IMG_8455.HEIC,"64 deg 8' 50.61"" N","21 deg 55' 56.02"" W",North,West,2026:04:24 14:21:31
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8456.HEIC,IMG_8456.HEIC,"64 deg 8' 50.91"" N","21 deg 55' 54.79"" W",North,West,2026:04:24 14:24:25
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8457.HEIC,IMG_8457.HEIC,"64 deg 8' 50.94"" N","21 deg 55' 55.30"" W",North,West,2026:04:24 14:25:29
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8458.HEIC,IMG_8458.HEIC,"64 deg 8' 50.94"" N","21 deg 55' 55.30"" W",North,West,2026:04:24 14:25:30
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8459.HEIC,IMG_8459.HEIC,"64 deg 8' 51.33"" N","21 deg 55' 55.24"" W",North,West,2026:04:24 14:25:45
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8460.HEIC,IMG_8460.HEIC,"64 deg 8' 51.24"" N","21 deg 55' 55.21"" W",North,West,2026:04:24 14:25:48
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8461.HEIC,IMG_8461.HEIC,"64 deg 8' 51.33"" N","21 deg 55' 55.42"" W",North,West,2026:04:24 14:26:13
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8462.HEIC,IMG_8462.HEIC,"64 deg 8' 51.33"" N","21 deg 55' 55.42"" W",North,West,2026:04:24 14:26:16
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8463.HEIC,IMG_8463.HEIC,"64 deg 8' 49.21"" N","21 deg 55' 54.58"" W",North,West,2026:04:24 14:26:52
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8464.HEIC,IMG_8464.HEIC,"64 deg 8' 49.38"" N","21 deg 55' 54.75"" W",North,West,2026:04:24 14:27:15
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8465.HEIC,IMG_8465.HEIC,"64 deg 8' 49.18"" N","21 deg 55' 54.45"" W",North,West,2026:04:24 14:27:19
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8466.HEIC,IMG_8466.HEIC,"64 deg 8' 49.32"" N","21 deg 55' 54.68"" W",North,West,2026:04:24 14:27:27
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8467.HEIC,IMG_8467.HEIC,"64 deg 8' 49.38"" N","21 deg 55' 54.76"" W",North,West,2026:04:24 14:27:48
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8468.HEIC,IMG_8468.HEIC,"64 deg 8' 49.38"" N","21 deg 55' 54.76"" W",North,West,2026:04:24 14:28:05
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8469.HEIC,IMG_8469.HEIC,"64 deg 8' 48.96"" N","21 deg 55' 54.42"" W",North,West,2026:04:24 14:28:10
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8470.HEIC,IMG_8470.HEIC,"64 deg 8' 48.96"" N","21 deg 55' 54.42"" W",North,West,2026:04:24 14:28:20
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8471.HEIC,IMG_8471.HEIC,"64 deg 8' 49.49"" N","21 deg 55' 54.17"" W",North,West,2026:04:24 14:28:37
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8472.HEIC,IMG_8472.HEIC,"64 deg 8' 49.49"" N","21 deg 55' 54.17"" W",North,West,2026:04:24 14:28:48
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8473.HEIC,IMG_8473.HEIC,"64 deg 8' 49.49"" N","21 deg 55' 54.17"" W",North,West,2026:04:24 14:28:53
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8474.HEIC,IMG_8474.HEIC,"64 deg 8' 49.49"" N","21 deg 55' 54.17"" W",North,West,2026:04:24 14:29:02
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8475.HEIC,IMG_8475.HEIC,"64 deg 8' 49.49"" N","21 deg 55' 54.17"" W",North,West,2026:04:24 14:29:08
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8476.HEIC,IMG_8476.HEIC,"64 deg 8' 49.49"" N","21 deg 55' 54.17"" W",North,West,2026:04:24 14:29:26
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8477.HEIC,IMG_8477.HEIC,"64 deg 8' 50.80"" N","21 deg 55' 55.28"" W",North,West,2026:04:24 14:30:18
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8479.HEIC,IMG_8479.HEIC,"64 deg 8' 49.24"" N","21 deg 55' 56.32"" W",North,West,2026:04:24 14:55:56
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8480.HEIC,IMG_8480.HEIC,"64 deg 8' 45.26"" N","21 deg 55' 44.44"" W",North,West,2026:04:24 14:59:08
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8481.HEIC,IMG_8481.HEIC,"64 deg 8' 43.14"" N","21 deg 55' 38.68"" W",North,West,2026:04:24 15:02:11
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8483.HEIC,IMG_8483.HEIC,"64 deg 8' 41.47"" N","21 deg 55' 29.76"" W",North,West,2026:04:24 15:11:47
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8484.HEIC,IMG_8484.HEIC,"64 deg 8' 41.63"" N","21 deg 55' 29.65"" W",North,West,2026:04:24 16:48:30
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8485.HEIC,IMG_8485.HEIC,"64 deg 8' 41.63"" N","21 deg 55' 29.65"" W",North,West,2026:04:24 16:50:26
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8486.HEIC,IMG_8486.HEIC,"64 deg 8' 41.63"" N","21 deg 55' 29.66"" W",North,West,2026:04:24 16:51:44
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8487.HEIC,IMG_8487.HEIC,"64 deg 8' 42.26"" N","21 deg 55' 33.73"" W",North,West,2026:04:24 17:01:05
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8488.HEIC,IMG_8488.HEIC,"64 deg 8' 42.07"" N","21 deg 55' 33.54"" W",North,West,2026:04:24 17:01:09
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8489.HEIC,IMG_8489.HEIC,"64 deg 8' 42.07"" N","21 deg 55' 33.52"" W",North,West,2026:04:24 17:03:34
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8490.HEIC,IMG_8490.HEIC,"64 deg 8' 42.07"" N","21 deg 55' 33.63"" W",North,West,2026:04:24 17:03:45
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8491.HEIC,IMG_8491.HEIC,"64 deg 8' 42.13"" N","21 deg 55' 33.64"" W",North,West,2026:04:24 17:03:50
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8492.HEIC,IMG_8492.HEIC,"64 deg 8' 42.13"" N","21 deg 55' 33.67"" W",North,West,2026:04:24 17:03:52
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8493.HEIC,IMG_8493.HEIC,"64 deg 8' 42.13"" N","21 deg 55' 33.69"" W",North,West,2026:04:24 17:03:52
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8494.HEIC,IMG_8494.HEIC,"64 deg 8' 42.13"" N","21 deg 55' 33.69"" W",North,West,2026:04:24 17:03:53
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8513.HEIC,IMG_8513.HEIC,"64 deg 8' 44.24"" N","21 deg 55' 45.68"" W",North,West,2026:04:25 02:58:48
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8514.HEIC,IMG_8514.HEIC,"64 deg 8' 43.97"" N","21 deg 55' 45.76"" W",North,West,2026:04:25 03:00:40
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8518.HEIC,IMG_8518.HEIC,"64 deg 8' 44.21"" N","21 deg 55' 45.69"" W",North,West,2026:04:25 03:00:48
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8519.HEIC,IMG_8519.HEIC,"64 deg 8' 44.68"" N","21 deg 55' 46.42"" W",North,West,2026:04:25 04:30:57
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8521.HEIC,IMG_8521.HEIC,"64 deg 8' 43.94"" N","21 deg 55' 42.53"" W",North,West,2026:04:25 04:50:31
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8522.HEIC,IMG_8522.HEIC,"64 deg 8' 37.07"" N","21 deg 55' 58.49"" W",North,West,2026:04:25 05:03:29
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8523.HEIC,IMG_8523.HEIC,"64 deg 8' 25.84"" N","21 deg 56' 8.18"" W",North,West,2026:04:25 10:27:31
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8527.HEIC,IMG_8527.HEIC,"64 deg 8' 34.65"" N","21 deg 56' 6.37"" W",North,West,2026:04:25 18:11:46
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8528.HEIC,IMG_8528.HEIC,"64 deg 8' 34.63"" N","21 deg 56' 6.37"" W",North,West,2026:04:25 18:14:21
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8534.HEIC,IMG_8534.HEIC,"64 deg 8' 51.08"" N","21 deg 56' 20.87"" W",North,West,2026:04:26 00:55:13
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8535.HEIC,IMG_8535.HEIC,"64 deg 8' 51.27"" N","21 deg 56' 20.66"" W",North,West,2026:04:26 00:56:46
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8537.HEIC,IMG_8537.HEIC,"64 deg 8' 33.34"" N","21 deg 55' 40.83"" W",North,West,2026:04:26 04:44:18
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8538.HEIC,IMG_8538.HEIC,"64 deg 8' 33.28"" N","21 deg 55' 41.16"" W",North,West,2026:04:26 04:44:23
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8539.HEIC,IMG_8539.HEIC,"64 deg 8' 33.28"" N","21 deg 55' 41.18"" W",North,West,2026:04:26 04:44:24
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8546.HEIC,IMG_8546.HEIC,"64 deg 8' 45.06"" N","21 deg 56' 25.55"" W",North,West,2026:04:26 20:24:41
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8549.HEIC,IMG_8549.HEIC,"64 deg 8' 44.57"" N","21 deg 56' 24.73"" W",North,West,2026:04:26 21:27:30
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8550.HEIC,IMG_8550.HEIC,"64 deg 8' 44.57"" N","21 deg 56' 24.73"" W",North,West,2026:04:26 21:27:31
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8551.HEIC,IMG_8551.HEIC,"64 deg 8' 44.57"" N","21 deg 56' 24.73"" W",North,West,2026:04:26 21:27:32
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8553.HEIC,IMG_8553.HEIC,"64 deg 8' 27.79"" N","21 deg 56' 59.73"" W",North,West,2026:04:26 22:49:15
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8554.HEIC,IMG_8554.HEIC,"64 deg 8' 27.82"" N","21 deg 56' 59.84"" W",North,West,2026:04:26 22:49:46
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8559.HEIC,IMG_8559.HEIC,"64 deg 8' 28.23"" N","21 deg 56' 59.30"" W",North,West,2026:04:26 22:50:08
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8560.HEIC,IMG_8560.HEIC,"64 deg 8' 28.83"" N","21 deg 56' 58.62"" W",North,West,2026:04:26 22:50:26
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8562.HEIC,IMG_8562.HEIC,"64 deg 8' 28.91"" N","21 deg 56' 58.57"" W",North,West,2026:04:26 22:50:36
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8563.HEIC,IMG_8563.HEIC,"64 deg 8' 29.27"" N","21 deg 56' 58.24"" W",North,West,2026:04:26 22:50:48
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8564.HEIC,IMG_8564.HEIC,"64 deg 8' 40.86"" N","21 deg 55' 31.06"" W",North,West,2026:04:26 23:36:01
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8565.HEIC,IMG_8565.HEIC,"64 deg 8' 40.83"" N","21 deg 55' 31.35"" W",North,West,2026:04:26 23:36:13
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8566.HEIC,IMG_8566.HEIC,"64 deg 8' 40.45"" N","21 deg 55' 31.45"" W",North,West,2026:04:26 23:36:38
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8569.HEIC,IMG_8569.HEIC,"64 deg 8' 32.32"" N","21 deg 55' 39.54"" W",North,West,2026:04:26 23:40:50
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8571.HEIC,IMG_8571.HEIC,"64 deg 8' 31.74"" N","21 deg 55' 40.14"" W",North,West,2026:04:26 23:41:41
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8573.HEIC,IMG_8573.HEIC,"64 deg 8' 31.74"" N","21 deg 55' 40.21"" W",North,West,2026:04:26 23:41:52
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8575.HEIC,IMG_8575.HEIC,"64 deg 8' 31.77"" N","21 deg 55' 40.17"" W",North,West,2026:04:26 23:42:04
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8576.HEIC,IMG_8576.HEIC,"64 deg 8' 31.25"" N","21 deg 55' 39.60"" W",North,West,2026:04:26 23:42:23
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8583.HEIC,IMG_8583.HEIC,"64 deg 8' 29.02"" N","21 deg 55' 35.98"" W",North,West,2026:04:26 23:44:04
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8585.HEIC,IMG_8585.HEIC,"64 deg 8' 32.05"" N","21 deg 55' 44.61"" W",North,West,2026:04:27 00:08:29
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8586.HEIC,IMG_8586.HEIC,"64 deg 8' 33.80"" N","21 deg 55' 35.97"" W",North,West,2026:04:27 00:10:20
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8589.HEIC,IMG_8589.HEIC,"64 deg 8' 33.31"" N","21 deg 55' 34.68"" W",North,West,2026:04:27 00:10:48
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8591.HEIC,IMG_8591.HEIC,"64 deg 8' 31.99"" N","21 deg 55' 32.59"" W",North,West,2026:04:27 00:11:32
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8594.HEIC,IMG_8594.HEIC,"64 deg 8' 29.85"" N","21 deg 55' 33.33"" W",North,West,2026:04:27 00:13:02
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8597.HEIC,IMG_8597.HEIC,"64 deg 8' 29.46"" N","21 deg 55' 37.85"" W",North,West,2026:04:27 00:13:53
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8604.HEIC,IMG_8604.HEIC,"64 deg 8' 16.50"" N","21 deg 56' 30.72"" W",North,West,2026:04:27 08:08:11
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8605.HEIC,IMG_8605.HEIC,"64 deg 8' 16.50"" N","21 deg 56' 30.72"" W",North,West,2026:04:27 08:08:14
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8606.HEIC,IMG_8606.HEIC,"64 deg 8' 16.50"" N","21 deg 56' 30.72"" W",North,West,2026:04:27 08:08:15
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8607.HEIC,IMG_8607.HEIC,"64 deg 8' 14.58"" N","21 deg 56' 34.67"" W",North,West,2026:04:27 08:09:21
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8608.HEIC,IMG_8608.HEIC,"64 deg 8' 14.60"" N","21 deg 56' 34.67"" W",North,West,2026:04:27 08:09:23
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8609.HEIC,IMG_8609.HEIC,"64 deg 8' 14.25"" N","21 deg 56' 35.05"" W",North,West,2026:04:27 08:09:35
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8610.HEIC,IMG_8610.HEIC,"64 deg 8' 13.59"" N","21 deg 56' 38.57"" W",North,West,2026:04:27 08:10:33
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8611.HEIC,IMG_8611.HEIC,"64 deg 8' 13.59"" N","21 deg 56' 38.55"" W",North,West,2026:04:27 08:10:35
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8615.HEIC,IMG_8615.HEIC,"64 deg 8' 10.62"" N","21 deg 56' 46.74"" W",North,West,2026:04:27 08:45:29
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8617.HEIC,IMG_8617.HEIC,"64 deg 8' 20.81"" N","21 deg 56' 52.75"" W",North,West,2026:04:27 09:43:02
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8618.HEIC,IMG_8618.HEIC,"64 deg 8' 25.34"" N","21 deg 56' 56.04"" W",North,West,2026:04:27 09:45:26
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8619.HEIC,IMG_8619.HEIC,"64 deg 8' 25.29"" N","21 deg 56' 55.48"" W",North,West,2026:04:27 09:45:43
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8620.HEIC,IMG_8620.HEIC,"64 deg 8' 25.29"" N","21 deg 56' 55.48"" W",North,West,2026:04:27 09:45:44
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8621.HEIC,IMG_8621.HEIC,"64 deg 8' 25.21"" N","21 deg 56' 54.84"" W",North,West,2026:04:27 09:46:02
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8622.HEIC,IMG_8622.HEIC,"64 deg 8' 24.44"" N","21 deg 56' 51.54"" W",North,West,2026:04:27 09:46:58
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8623.HEIC,IMG_8623.HEIC,"64 deg 8' 24.44"" N","21 deg 56' 51.55"" W",North,West,2026:04:27 09:47:02
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8624.HEIC,IMG_8624.HEIC,"64 deg 8' 24.44"" N","21 deg 56' 51.52"" W",North,West,2026:04:27 09:47:07
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8625.HEIC,IMG_8625.HEIC,"64 deg 8' 24.14"" N","21 deg 56' 51.05"" W",North,West,2026:04:27 09:47:32
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8626.HEIC,IMG_8626.HEIC,"64 deg 8' 24.16"" N","21 deg 56' 50.70"" W",North,West,2026:04:27 09:47:42
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8627.HEIC,IMG_8627.HEIC,"64 deg 8' 24.22"" N","21 deg 56' 51.34"" W",North,West,2026:04:27 09:47:59
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8628.PNG,IMG_8628.PNG,,,,,2026:04:27 10:21:55
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8632.HEIC,IMG_8632.HEIC,"64 deg 8' 26.00"" N","21 deg 56' 58.66"" W",North,West,2026:04:27 11:46:07
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8639.HEIC,IMG_8639.HEIC,"64 deg 8' 24.63"" N","21 deg 53' 57.56"" W",North,West,2026:04:27 20:13:32
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8640.HEIC,IMG_8640.HEIC,"64 deg 8' 24.63"" N","21 deg 53' 57.69"" W",North,West,2026:04:27 20:15:13
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8641.HEIC,IMG_8641.HEIC,"64 deg 8' 24.93"" N","21 deg 53' 56.67"" W",North,West,2026:04:27 20:27:24
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8642.HEIC,IMG_8642.HEIC,"64 deg 8' 24.79"" N","21 deg 53' 56.98"" W",North,West,2026:04:27 20:30:57
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8643.HEIC,IMG_8643.HEIC,"64 deg 8' 24.85"" N","21 deg 53' 58.54"" W",North,West,2026:04:27 20:32:40
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8644.HEIC,IMG_8644.HEIC,"64 deg 8' 23.86"" N","21 deg 53' 57.99"" W",North,West,2026:04:27 20:33:18
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8652.HEIC,IMG_8652.HEIC,"64 deg 7' 50.57"" N","21 deg 55' 11.33"" W",North,West,2026:04:28 13:39:29
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8653.HEIC,IMG_8653.HEIC,"64 deg 7' 50.57"" N","21 deg 55' 11.34"" W",North,West,2026:04:28 13:40:00
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8654.HEIC,IMG_8654.HEIC,"64 deg 7' 50.57"" N","21 deg 55' 11.34"" W",North,West,2026:04:28 13:40:04
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8655.HEIC,IMG_8655.HEIC,"64 deg 7' 50.57"" N","21 deg 55' 11.33"" W",North,West,2026:04:28 13:40:40
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8656.HEIC,IMG_8656.HEIC,"64 deg 7' 50.54"" N","21 deg 55' 11.33"" W",North,West,2026:04:28 13:40:42
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8657.HEIC,IMG_8657.HEIC,"64 deg 7' 50.54"" N","21 deg 55' 11.33"" W",North,West,2026:04:28 13:40:48
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_8658.HEIC,IMG_8658.HEIC,"64 deg 7' 50.54"" N","21 deg 55' 11.33"" W",North,West,2026:04:28 13:40:50
